filename,class,split,source_path
file7g1gomxjw28p61iggbn-993894-1622829644.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\file7g1gomxjw28p61iggbn-993894-1622829644.jpg
What-is-Food-Waste.png,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\What-is-Food-Waste.png
kitchen-waste.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\kitchen-waste.jpg
bc914a33536d6cc8f833b89843d63a9c.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\bc914a33536d6cc8f833b89843d63a9c.jpg
1600x960_804605-food-waste.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\1600x960_804605-food-waste.jpg
Food20scraps20into20green20cart.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Food20scraps20into20green20cart.jpg
apples.png,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\apples.png
iStock-1310811753.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\iStock-1310811753.jpg
Sustainability-clearcuts-foodscraps-lrg.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Sustainability-clearcuts-foodscraps-lrg.jpg
IMG_8177-2B-25282-2529.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\IMG_8177-2B-25282-2529.jpg
msYOpyieqtTMURt-800x450-noPad.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\msYOpyieqtTMURt-800x450-noPad.jpg
broth-from-scraps.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\broth-from-scraps.jpeg
AdobeStock_550660149_428fd902f4247199467725e7eccf1673.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\AdobeStock_550660149_428fd902f4247199467725e7eccf1673.jpeg
food-waste-problem.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-waste-problem.jpg
What_are_the_advantages_of_proper_food_waste_management.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\What_are_the_advantages_of_proper_food_waste_management.jpg
stock-photo-organic-waste-food-and-home-waste-used-to-make-compost-619780853.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\stock-photo-organic-waste-food-and-home-waste-used-to-make-compost-619780853.jpg
sustainability-waste-reducing-food-loss-article-header-fw.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\sustainability-waste-reducing-food-loss-article-header-fw.jpg
TasteofTelangana_BlogPhotos_30052021_1200.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\TasteofTelangana_BlogPhotos_30052021_1200.jpg
Organic-waste-to-wealth.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Organic-waste-to-wealth.jpg
9122rFZCfiL._AC_UF10001000_QL80_.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\9122rFZCfiL._AC_UF10001000_QL80_.jpg
iStock-172481514.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\iStock-172481514.jpg
unavoidable-waste.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\unavoidable-waste.jpg
20120223174847-1_0.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\20120223174847-1_0.jpg
Trashed_vegetables_in_Luxembourg.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Trashed_vegetables_in_Luxembourg.jpeg
828950-52136-ryfqandgvd-1487872329.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\828950-52136-ryfqandgvd-1487872329.jpg
img_156027_foodwasteindex2.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\img_156027_foodwasteindex2.jpg
585639-indiafood-poverty.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\585639-indiafood-poverty.jpg
iStock-1281092545-1.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\iStock-1281092545-1.jpg
Eliminating-Food-Wastage-to-Eradicate-Hunger.png,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Eliminating-Food-Wastage-to-Eradicate-Hunger.png
001_41_IMG_WEB_191204228_Loop-848x565.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\001_41_IMG_WEB_191204228_Loop-848x565.jpg
FoodWaste.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\FoodWaste.jpg
img_156025_foodwasteindex.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\img_156025_foodwasteindex.jpg
Composting-1024x341-1.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Composting-1024x341-1.jpeg
content13101.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\content13101.jpg
top-view-trash-cooking-concept_23-2149056487.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\top-view-trash-cooking-concept_23-2149056487.jpg
stock-photo-vegetable-food-scraps-1895608405.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\stock-photo-vegetable-food-scraps-1895608405.jpg
wasted-food2.png,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\wasted-food2.png
food-waste-in-america1.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-waste-in-america1.jpg
-bread-organic-waste-isolated-shite-background-flat-illustration_74855-14373.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\-bread-organic-waste-isolated-shite-background-flat-illustration_74855-14373.jpg
cover-1-24.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\cover-1-24.jpg
fpiikgio_food-waste-istock-650_650x400_05_March_21.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\fpiikgio_food-waste-istock-650_650x400_05_March_21.jpg
aa-Cover-74rf5oelkbaeo8j1kmiamu31v7-20171227011258.Medi.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\aa-Cover-74rf5oelkbaeo8j1kmiamu31v7-20171227011258.Medi.jpeg
MIT-Food-Scraps.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\MIT-Food-Scraps.jpg
Food-waste-Indian-weddings.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Food-waste-Indian-weddings.jpeg
food-waste-at-home-independence-day-special.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-waste-at-home-independence-day-special.jpg
Cooking-With-Food-Scraps.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Cooking-With-Food-Scraps.jpg
5.png,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\5.png
shutterstock_649541308-1-16410171154x3.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\shutterstock_649541308-1-16410171154x3.jpg
190726-compost-al-1416.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\190726-compost-al-1416.jpg
Hunger.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Hunger.jpg
iStock-1216122354.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\iStock-1216122354.jpg
1503810939_3XUEDx_Food_Wastage.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\1503810939_3XUEDx_Food_Wastage.jpg
food-scraps-recipes.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-scraps-recipes.jpg
food-waste-14654962.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-waste-14654962.jpg
fight-food-waste-1533137513976-1533137515977.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\fight-food-waste-1533137513976-1533137515977.jpg
csm_Header_Food_Waste_1_7eb721ff62.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\csm_Header_Food_Waste_1_7eb721ff62.jpg
un-food-waste-2013-feature_1474021852.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\un-food-waste-2013-feature_1474021852.jpg
domestic-food-waste-compost-fruits-vegetables-white-background-compostable-scraps-164425010.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\domestic-food-waste-compost-fruits-vegetables-white-background-compostable-scraps-164425010.jpg
stock-photo-compost-pile-hill-of-kitchen-scraps-isolated-on-white-background-170960243.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\stock-photo-compost-pile-hill-of-kitchen-scraps-isolated-on-white-background-170960243.jpg
food-scraps-flyer-1-1.png,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-scraps-flyer-1-1.png
DSC_0543.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\DSC_0543.jpg
food-ngo_bbdf8874-4643-11e6-8e05-c384b245cd95.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-ngo_bbdf8874-4643-11e6-8e05-c384b245cd95.jpg
how-to-stop-food-waste-1620830827.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\how-to-stop-food-waste-1620830827.jpg
97085579.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\97085579.jpg
collecting-food-scraps-4-compost-640s.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\collecting-food-scraps-4-compost-640s.jpg
top-view-trash-cooking-concept_23-2149056484.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\top-view-trash-cooking-concept_23-2149056484.jpg
food-waste-adobe.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-waste-adobe.jpg
innovationsustainabilitya-home-bin-turning-food-scraps-into-farm-feed.png,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\innovationsustainabilitya-home-bin-turning-food-scraps-into-farm-feed.png
trash-talk-5-food-scraps-you-should-not-be-throwing-away.1280x600.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\trash-talk-5-food-scraps-you-should-not-be-throwing-away.1280x600.jpg
AdobeStock_539756104_e836ab76d05c8bfad90ac05325f1c4bf.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\AdobeStock_539756104_e836ab76d05c8bfad90ac05325f1c4bf.jpeg
A1MBvKpOlxL._AC_UF10001000_QL80_.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\A1MBvKpOlxL._AC_UF10001000_QL80_.jpg
egetables-and-fruits-in-a-huge-container-in-a-rubbish-bin-heap-of-2203815095.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\egetables-and-fruits-in-a-huge-container-in-a-rubbish-bin-heap-of-2203815095.jpg
composting-methods.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\composting-methods.jpg
rbage-thrown-open-ground-food-waste-polythene-bags-dump-yard-scrap-228828546.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\rbage-thrown-open-ground-food-waste-polythene-bags-dump-yard-scrap-228828546.jpg
3141b180-d58c-11ed-86ff-b93329756f4a.cf.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\3141b180-d58c-11ed-86ff-b93329756f4a.cf.jpg
6106-05977845a_2400x1600.jpg.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\6106-05977845a_2400x1600.jpg.jpg
cristiano-pinto-2lWGQ02DGL8-un_1_x.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\cristiano-pinto-2lWGQ02DGL8-un_1_x.jpeg
food.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food.jpeg
00vid-skorea-waste-21719-cover-superJumbo.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\00vid-skorea-waste-21719-cover-superJumbo.jpg
file-20230601-15-v2l0pv.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\file-20230601-15-v2l0pv.jpg
Composting-Food-Waste.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Composting-Food-Waste.jpg
1024px-Household_food_trash_NY.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\1024px-Household_food_trash_NY.jpg
Food_Tank_Reduce_Food_Waste.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Food_Tank_Reduce_Food_Waste.jpg
HOW-CAN-WE-HELP-1.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\HOW-CAN-WE-HELP-1.jpg
4-Easy-Methods-to-Repurpose-Food-Scraps-Through-Kitchen-Composting.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\4-Easy-Methods-to-Repurpose-Food-Scraps-Through-Kitchen-Composting.jpg
Food_Scraps_and_Yard_Debris_Collection_in_Portland_2010_by_Tim_Jewett.JPG.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Food_Scraps_and_Yard_Debris_Collection_in_Portland_2010_by_Tim_Jewett.JPG.jpg
7056505-untitled-design-2022-09-22t165643215.png,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\7056505-untitled-design-2022-09-22t165643215.png
maxresdefault.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\maxresdefault.jpg
np_file_233459.jpeg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\np_file_233459.jpeg
girl20edible20vegetables20food20DH-1562441019.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\girl20edible20vegetables20food20DH-1562441019.jpg
Bobby-Berk_Veggie-Scraps_Sustainable_3.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Bobby-Berk_Veggie-Scraps_Sustainable_3.jpg
foodwaste3.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\foodwaste3.jpg
ac_food_scraps_fairy_shot_3_1686.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\ac_food_scraps_fairy_shot_3_1686.jpg
food_scraps_pile.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food_scraps_pile.jpg
Are_landfills_in_India_overloaded_from_Food_wastes.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Are_landfills_in_India_overloaded_from_Food_wastes.jpg
Waste-food_bg.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Waste-food_bg.jpg
kisspng-drawing-tree-apple-clip-art-food-scraps-5b1a04b3888213.1340075715284317955592.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\kisspng-drawing-tree-apple-clip-art-food-scraps-5b1a04b3888213.1340075715284317955592.jpg
arina20cooking20with20scraps.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\arina20cooking20with20scraps.jpg
Typical_North_India_Food_Prepared_for_Rongmei_Naga.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\Typical_North_India_Food_Prepared_for_Rongmei_Naga.jpg
zero-waste-26.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\zero-waste-26.jpg
food-scraps-shutterstock-c.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\food-scraps-shutterstock-c.jpg
l-intro-1644823869.jpg,food_scraps,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\food_scraps\l-intro-1644823869.jpg
5-5-ml-small-mini-tall-clear-glass-bottles-jars-combo-of-10-pcs-original-imafd3nqa4ss5gbr.jpeg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\5-5-ml-small-mini-tall-clear-glass-bottles-jars-combo-of-10-pcs-original-imafd3nqa4ss5gbr.jpeg
for-zero-waste-shopping-and-storage-on-grey-background-no-plastic-1388959436.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\for-zero-waste-shopping-and-storage-on-grey-background-no-plastic-1388959436.jpg
ing-Glass-Cans-Recycled-Clear-Glass-Jar-for-Honey-Sauce-Jam-Candy-Packaging.webp,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\ing-Glass-Cans-Recycled-Clear-Glass-Jar-for-Honey-Sauce-Jam-Candy-Packaging.webp
recycled-glass.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\recycled-glass.jpg
glass-jar-uses.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\glass-jar-uses.jpg
s-glass-jar-watercolor-vector-clipart-set-hand-drawn-illustration_530505-480.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\s-glass-jar-watercolor-vector-clipart-set-hand-drawn-illustration_530505-480.jpg
DIYlabeljarszerowastespicesReusableNation.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\DIYlabeljarszerowastespicesReusableNation.jpg
empty-glass-jar-vector-5062356.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\empty-glass-jar-vector-5062356.jpg
my-borosil-storage-jars-1-2l-x-2-endura-airtight-glass-jar-set-of-2-1-2-l-30021285871754.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\my-borosil-storage-jars-1-2l-x-2-endura-airtight-glass-jar-set-of-2-1-2-l-30021285871754.jpg
abrablast_66e1dfa948.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\abrablast_66e1dfa948.jpg
81KUXai6eQL._SL1500_.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\81KUXai6eQL._SL1500_.jpg
rsemptyemptycontainerforcosmeticsemptylipbalmcontainercreamjarsemptycosmetic.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\rsemptyemptycontainerforcosmeticsemptylipbalmcontainercreamjarsemptycosmetic.jpg
FMCNJR900-02-1.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\FMCNJR900-02-1.jpg
Real-Cycled4-1024x678.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\Real-Cycled4-1024x678.jpg
pearl_green.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\pearl_green.jpg
b0c06540025-494V_1.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\b0c06540025-494V_1.jpg
DSC0662_600x.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\DSC0662_600x.jpg
can-glass-be-recycled-683x1024.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\can-glass-be-recycled-683x1024.jpg
19-Innovative-Simple-and-Beautiful-DIY-Glass-Bottle-Decor-Ideas.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\19-Innovative-Simple-and-Beautiful-DIY-Glass-Bottle-Decor-Ideas.jpg
tles-wooden-grating-laid-meadow-recycled-glass-containers-close-up-158084979.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\tles-wooden-grating-laid-meadow-recycled-glass-containers-close-up-158084979.jpg
tles-wooden-grating-laid-meadow-recycled-glass-containers-close-up-158084825.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\tles-wooden-grating-laid-meadow-recycled-glass-containers-close-up-158084825.jpg
811bBLcwdXL._SL1500_-1.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\811bBLcwdXL._SL1500_-1.jpg
il_570xN.2449419144_cwa3.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\il_570xN.2449419144_cwa3.jpg
Bottle-9.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\Bottle-9.jpg
SiONEER_glass_recycling_blog.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\SiONEER_glass_recycling_blog.jpg
1000006360930-1000006360929_01-750-1.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\1000006360930-1000006360929_01-750-1.jpg
korken-bottle-shaped-jar-with-lid-clear-glass__1152258_pe885224_s5.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\korken-bottle-shaped-jar-with-lid-clear-glass__1152258_pe885224_s5.jpg
ecor-lights-garden-planters-edging-organizing-DIY-apieceofrainbow-1-625x1024.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\ecor-lights-garden-planters-edging-organizing-DIY-apieceofrainbow-1-625x1024.jpg
image-removebg-preview_9fe2e65d-5a31-414e-81c5-4401ae93aecb.png,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\image-removebg-preview_9fe2e65d-5a31-414e-81c5-4401ae93aecb.png
india-circus-by-krsnaa-mehta-grey-floral-galore-glass-bottle-24122002sd00156-1.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\india-circus-by-krsnaa-mehta-grey-floral-galore-glass-bottle-24122002sd00156-1.jpg
Cocacolacollection.JPG.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\Cocacolacollection.JPG.jpg
32.5_19d4770e-dc7a-4951-82bb-bf0030a411f7.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\32.5_19d4770e-dc7a-4951-82bb-bf0030a411f7.jpg
Glass-Bottle-Jars-1.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\Glass-Bottle-Jars-1.jpg
euro-pic.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\euro-pic.jpg
1.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\1.jpg
48252.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\48252.jpg
0025.807V_1.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\0025.807V_1.jpg
-recycle-storage-container-reduce-reuse-recycle-waste-sorting-bin-1549390778.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\-recycle-storage-container-reduce-reuse-recycle-waste-sorting-bin-1549390778.jpg
Fotografie-2015_10_130287_LR.jpeg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\Fotografie-2015_10_130287_LR.jpeg
korken-jar-with-lid-clear-glass__1060982_ph168838_s5.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\korken-jar-with-lid-clear-glass__1060982_ph168838_s5.jpg
my-borosil-storage-jars-12-pc-set-endura-airtight-glass-jar-set-of-12-29569577058442.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\my-borosil-storage-jars-12-pc-set-endura-airtight-glass-jar-set-of-12-29569577058442.jpg
smetics-in-recycling-glass-bottle-jar-tube-for-skin-care-cleanser-2258699621.jpg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\smetics-in-recycling-glass-bottle-jar-tube-for-skin-care-cleanser-2258699621.jpg
XCRn60a5zd9b8KJQ3L2dA0xFNKxXe1Etv4u4o34D.jpeg,glass_containers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Recyclable\Recyclable\glass_containers\XCRn60a5zd9b8KJQ3L2dA0xFNKxXe1Etv4u4o34D.jpeg
